menu_seq,menu_name,price_amount,open_date,is_open,is_stop_selling,menu_type,chatbot_content_type,topic,intents,temporal,buyers_12m,revenue_12m,buyers_6m,revenue_6m,buyers_30d,revenue_30d,age_13_15,age_16_20,age_21_25,age_26_30,age_31_35,age_36_40,age_41_45,age_46_50,age_51_55,age_56_60,age_61_65,age_66plus,age_unknown,segment
34580,곧 나에게 다가올 운명의 짝 알아보기❣️#디오타로,9750,2024-11-26 15:00:00+00,true,false,clickableMenu,,연애,,,1,9750.0,1,9750.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
32968,💙재회타로💙우리 다시 사랑해도 될까❓ #반다타로,9750,2024-11-26 15:00:00+00,true,false,clickableMenu,,연애,재회,,1,9750.0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,S5
30547,"나를 ""대박""으로 이끌어 줄 귀인이 다가옵니다 #아이비스타로",9750,2024-11-18 15:00:00+00,true,false,clickableMenu,,일반운세,,,1,9750.0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,S5
55888,천명(天命)과 내가 풀게 될 카르마 #월하타로,9750,2025-11-30 15:00:00+00,true,false,clickableMenu,,기타,,,2,9750.0,2,9750.0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,S3
53381,아무리 노력해도 당신에겐 내가 너무 부족한가봐. 계속 가야할까?,9750,2025-08-07 15:00:00+00,true,false,clickableMenu,,기타,,,1,9750.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other
49420,나를 사랑하게 만드는 주술과 부적,9750,2025-04-28 15:00:00+00,true,false,clickableMenu,,기타,,,1,9600.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
53021,이제는 그 ‘버틸 수 있는 만큼’이 뭔지도 모르겠어. (직장에서),9750,2025-07-24 15:00:00+00,true,false,clickableMenu,,학업직업,,,1,9600.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S4
26130,"[애정, 연애] Yes or No💖",4800,2023-03-13 15:00:00+00,true,false,clickableMenu,,연애,,,5,9600.0,3,4800.0,1,2400.0,0,0,1,0,0,1,0,1,1,1,0,0,0,S5
38426,그 남자가 나를  떠난 이유를 알고싶어요! 🍁🍺#팩트폭격타로,9750,2024-11-26 15:00:00+00,true,false,clickableMenu,,기타,,,1,9600.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
32372,두근두근 소개팅 어떻게 될까?,300,2023-08-07 15:00:00+00,true,false,clickableMenu,,연애,,,58,9450.0,25,3600.0,3,450.0,0,5,8,18,18,4,2,0,0,0,0,0,4,S3
38629,상반기 이직운 이직할까 말까?,3000,2024-02-16 15:00:00+00,true,false,clickableMenu,,학업직업,,,4,9450.0,3,6450.0,0,0.0,0,0,0,0,2,2,0,0,0,0,0,0,0,S4
40972,이 직장에서 잘 적응하기 위한 !!꿀팁!!,9750,2024-11-18 15:00:00+00,true,false,clickableMenu,,학업직업,,,1,9450.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S4
34768,여전히 아름다운지...(재회) 💗#디오타로,9750,2024-11-18 15:00:00+00,true,false,clickableMenu,,연애,재회,,1,9150.0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,S5
34585,[할인] 난 무엇을 판매해야 할까?,7312,,false,false,clickableMenu,,기타,,,1,9150.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,S1
33222,이성들에게 비춰진 나의 매력은?,15000,2023-09-07 15:00:00+00,true,false,clickableMenu,,기타,,,4,9000.0,2,6000.0,0,0.0,0,0,3,1,0,0,0,0,0,0,0,0,0,S2
27447,당신의 인연을 찾아드릴게요 👩🏻‍❤️‍👨🏻,18000,2023-05-13 15:00:00+00,true,false,clickableMenu,,연애,,,1,9000.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
58499,(실전편) 인생을 바꾸는 황금인연 만나는 법,4500,2026-01-18 15:00:00+00,true,false,clickableMenu,,연애,,,2,9000.0,2,9000.0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,S1
34710,[총4000자] 이미 점지되어진 운명적인 인연의 성향과 두사람의 이야기 🙏,9000,2024-11-26 15:00:00+00,true,false,clickableMenu,,연애,,,2,9000.0,0,0.0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,S3
26460,그 사람의 호감지수는?,3000,2023-03-29 15:00:00+00,true,false,clickableMenu,,연애,썸짝사랑,,5,9000.0,3,3000.0,0,0.0,0,0,1,2,0,1,0,0,0,1,0,0,0,S3
30710,[재회운] 너와 내가 다시 만날  수 있을까?,18000,2023-07-02 15:00:00+00,true,false,clickableMenu,,연애,재회,,1,9000.0,1,9000.0,1,9000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
27974,당신에게 필요한 연애 조언(솔로),6000,2023-05-09 15:00:00+00,true,false,clickableMenu,,연애,,,3,9000.0,0,0.0,0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,S1
32983,[인연운] 곧 나에게 다가올 사랑❗,18000,2023-08-24 15:00:00+00,true,false,clickableMenu,,연애,,,1,9000.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,S2
37350,상반기 연애운 & 금전운,6000,2023-12-29 15:00:00+00,true,false,clickableMenu,,연애,,,2,9000.0,2,9000.0,0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,S3
49751,짝남 짝녀에게 보여줘야 할 나의 매력,4500,2025-05-12 15:00:00+00,true,false,clickableMenu,,기타,,,1,9000.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other
34504,나의 새로운 연애가 시작되는 시기는?!,18000,2023-09-25 15:00:00+00,true,false,clickableMenu,,연애,,,1,9000.0,1,9000.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
25411,이번 주의 나의 운 : 이 시기에 가장 중요한 것은?,6000,2023-01-27 15:00:00+00,true,false,clickableMenu,,기타,,,3,9000.0,1,3000.0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,S3
33628,"나의 솔탈 상대는? 외모, 성격, 언제, 어디서",5600,2025-01-02 15:00:00+00,true,false,clickableMenu,,기타,,,2,9000.0,0,0.0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,S1
27574,전연인 재회에 대한 모든 것,18000,2023-05-03 15:00:00+00,true,false,clickableMenu,,연애,재회,,1,9000.0,1,9000.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
29724,올여름 연애운은?,3600,2023-06-06 15:00:00+00,true,false,clickableMenu,,연애,,,3,9000.0,1,1800.0,1,1800.0,0,0,0,0,1,1,0,0,0,1,0,0,0,S3
33122,사주로 보는 그의 모든 것,18000,2023-10-05 15:00:00+00,true,false,clickableMenu,,일반운세,,,1,9000.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
34438,요즘 날 몰래 좋아하고 있는 사람은?!,18000,2023-09-22 15:00:00+00,true,false,clickableMenu,,연애,,,1,9000.0,1,9000.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
32115,나의 진정한 연애가 시작되는 시기는?!,18000,2023-08-01 15:00:00+00,true,false,clickableMenu,,연애,,,1,9000.0,1,9000.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
26537,내 다음 연애 상대는?,12000,2023-04-13 15:00:00+00,true,false,clickableMenu,,연애,새로운만남,,2,9000.0,0,0.0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,S1
31930,대박운이 다가옵니다. 꼭 확인하세요!!🧧💸❤️,9000,2024-11-26 15:00:00+00,true,false,clickableMenu,,일반운세,,,1,9000.0,1,9000.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
27214,나를 더 사랑하게 만들고 싶은데 어떻게 하면 좋을까?,18000,2023-05-09 15:00:00+00,true,false,clickableMenu,,기타,,,1,9000.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
30032,그 사람은 내 생각 얼만큼 할까?,9000,2025-03-09 15:00:00+00,true,false,clickableMenu,,연애,,,1,9000.0,1,9000.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,S1
26463,우리는 재회 할까요?,9000,2023-03-29 15:00:00+00,true,false,clickableMenu,,연애,재회,,2,9000.0,0,0.0,0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,S3
27480,곧 만나게될 인연은 바로 이런 사람 !,9000,2023-05-13 15:00:00+00,true,false,clickableMenu,,연애,,,2,9000.0,1,4500.0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,S5
27641,오늘의 나를 위한 딱 한 달 타로레시피,9000,2023-05-10 15:00:00+00,true,false,clickableMenu,,기타,,,1,9000.0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,S5
34316,[연애운] 나를 곧 좋아하게 될 사람💛,18000,2023-09-18 15:00:00+00,true,false,clickableMenu,,연애,,,1,9000.0,1,9000.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,S2
26556,자꾸만 떠오르는 너의 속마음은 뭐니?!,18000,2023-04-06 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,9000.0,1,9000.0,1,9000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
27874,나에게 다가올 새로운 연인의 모습은? [솔로 연애운],18000,2023-05-13 15:00:00+00,true,false,clickableMenu,,연애,,,1,9000.0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,S5
31933,그 사람을 붙잡을 방법은?#재회운,24000,2023-08-03 15:00:00+00,true,false,clickableMenu,,연애,재회,,1,9000.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,S2
28373,"재회, 우리 다시 만날 수 있을까",18000,2023-05-18 15:00:00+00,true,false,clickableMenu,,연애,재회,,1,9000.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other
31908,[재회운] 우리 다시 시작할 수 있을까?,18000,2023-07-28 15:00:00+00,true,false,clickableMenu,,연애,재회,,1,9000.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
25645,"인정하기 힘든 이별.. 뒤에 남은 나.. 재회,연락올까?",18000,2023-02-02 15:00:00+00,true,false,clickableMenu,,연애,재회,,1,9000.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other
33226,3개월 안에 새로운 연애운이 있을까?,18000,2023-09-19 15:00:00+00,true,false,clickableMenu,,연애,,,1,9000.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
34347,[연락운] 곧 나에게 운명적으로 다가올 인연,18000,2023-09-21 15:00:00+00,true,false,clickableMenu,,연애,,,1,9000.0,1,9000.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
47341,[특별할인] 이번 달 임신 확률은?,18000,,false,false,clickableMenu,타로,가족자녀,,,1,9000.0,1,9000.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,S5
33358,{{이름}}님에게 새롭게 다가올 인연과 사랑💗,18000,2023-09-01 15:00:00+00,true,false,clickableMenu,,연애,,,1,9000.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
30446,그 사람은  나와 재회 할 마음이 있을까요??💜 #샐리타로,9750,2024-11-18 15:00:00+00,true,false,clickableMenu,,연애,재회,,1,9000.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,S1
38267,"그사람의 속마음,진심, 재회의 가능성 ❤️‍🔥❤️‍🔥",8850,2024-12-10 15:00:00+00,true,false,clickableMenu,,연애,재회|속마음,,2,8850.0,1,8850.0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,S3
34593,🌸상대방이 생각하는 나의 이미지와 매력🌸,8850,2024-12-10 15:00:00+00,false,false,clickableMenu,,기타,,,1,8850.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,S1
35708,🌸나에게 다가올 연락운과 재회운은?🌸#타로라포,8850,2024-12-10 15:00:00+00,false,false,clickableMenu,,연애,재회,,1,8850.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
36625,나의 황금빛 미래와 조심해야 할 악운 🗝️,8850,2024-12-10 15:00:00+00,true,false,clickableMenu,,기타,,,2,8850.0,1,0.0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,S3
34314,🌸나를 짝사랑하는 그사람🌸#타로라포,8850,2024-12-10 15:00:00+00,false,false,clickableMenu,,연애,썸짝사랑,,1,8850.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
52027,"그 사람, 결국 내 사람이 될 수 있을까?",9750,2025-07-01 15:00:00+00,true,false,clickableMenu,,연애,,,1,8850.0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,S5
34594,🌸나에 대한 상대방 속마음🌸,8850,2024-12-10 15:00:00+00,false,false,clickableMenu,,연애,속마음,,1,8850.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,S1
44769,🙏올해 안에 나에게 일어날 대박 행운(2500~) 🤔❤️,9750,2024-11-26 15:00:00+00,false,false,clickableMenu,,일반운세,,,1,8850.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
36440,그 사람과 나의 궁합(겉궁합/속궁합) 🤴🏻👸🏻#타로라포,8850,2024-12-10 15:00:00+00,false,false,clickableMenu,,연애,궁합,,1,8850.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
25408,새로운 인연,9000,2023-01-26 15:00:00+00,true,false,clickableMenu,,연애,,,4,8850.0,1,0.0,0,0.0,0,0,1,0,2,1,0,0,0,0,0,0,0,S3
43748,🙏 인연:조만간 나에게 들이댈 사람(3000자~),9750,2024-11-26 15:00:00+00,false,false,clickableMenu,,연애,,,1,8850.0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,S5
36032,"🌸현재 이순간,상대방의 속마음은?🌸#타로라포",8850,2024-12-10 15:00:00+00,false,false,clickableMenu,,연애,속마음,,1,8850.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
48628,🪭타로&오방기: 우리가 다시 사랑하게 된다면..타로&오방기,9750,2025-03-28 15:00:00+00,true,false,clickableMenu,,기타,,,1,8700.0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,S5
48663,"🪭타로&오방기: 헤어진 그 사람, 기억 속에 나는 어떤 사람일까..?",9750,2025-03-28 15:00:00+00,true,false,clickableMenu,,연애,,,1,8700.0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,S5
40084,"그 남자가 당신에게 계속 카톡하는 이유,속마음타로",9750,2024-11-18 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,8700.0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,S5
36931,그사람과 너의 미래를 알려주마. 나는 그사람을 잊을  수 없습니다.  🕰️#산신할머니,9750,2024-11-26 15:00:00+00,true,false,clickableMenu,,연애,,,2,8700.0,2,8700.0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,S5
39620,우리 전생의 비밀과 카르마 ☸️🪷#허니비타로,9750,2025-01-23 15:00:00+00,true,false,clickableMenu,타로,연애,,,1,8700.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
39289,나를 향한 속마음 말해줄래❤️🩷#샐리타로,9750,2024-11-26 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,8700.0,1,8700.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
39652,당신을 차버리기 직전까지 숨긴 마음,9750,2024-11-26 15:00:00+00,true,false,clickableMenu,,기타,,,1,8700.0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,S5
45692,🙏나에게 일어날 대박 연애사건(2500자~),8850,2024-12-11 15:00:00+00,false,false,clickableMenu,,연애,,,1,8550.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
53018,서로를 믿지 못하는 무딘 마음❤️‍🩹,9750,2025-07-23 15:00:00+00,true,false,clickableMenu,,기타,,,1,8550.0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,S5
33627,"솔탈 일지: 언제, 어디서, 누구와 할까?",8400,2025-01-02 15:00:00+00,true,false,clickableMenu,,기타,,,1,8400.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
26458,"귀인운, 내게 손내밀어줄 중요한 사람 누굴까?",7500,2023-03-27 15:00:00+00,true,false,clickableMenu,,일반운세,,,2,8400.0,1,6450.0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,S5
36027,날 몰래 좋아하는 그 사람은?,8800,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,,,1,8250.0,1,8250.0,1,8250.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
36520,그 사람 행동 의미와 속마음 풀이,11000,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,8250.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
25965,썸 그만 타고 우리 LOVE하자💖💖,16500,2023-02-26 15:00:00+00,true,false,clickableMenu,,연애,썸짝사랑,,1,8250.0,1,8250.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other
37110,끝까지 숨긴 진짜 속마음은?,11900,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,8250.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
36983,재회운: 여전히 날 떠올릴까?,10500,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,재회,,1,8250.0,1,8250.0,1,8250.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
34339,"재회운, 속마음: 그 사람 내 생각 할까?",8800,2025-01-09 15:00:00+00,true,false,clickableMenu,,연애,재회|속마음,,1,8250.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
26095,그 사람과 다시 만나게 될까?,18000,2023-03-02 15:00:00+00,true,false,clickableMenu,,연애,,,1,8250.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,S2
36029,[재회운] 재회하면 다시 행복할까?,11000,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,재회,,1,8250.0,1,8250.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
27094,그 사람과 다시 만날 수 있을까? [재회운],18000,2023-04-26 15:00:00+00,true,false,clickableMenu,,연애,재회,,1,8250.0,1,8250.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
33520,"연락 없는 이유, 먼저 연락할까?",11000,2024-12-26 15:00:00+00,true,false,clickableMenu,,기타,,,1,8250.0,1,8250.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,S1
35860,그 사람 속마음과 연락 조언,9500,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,8250.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,S1
35202,그 사람에게 난 도대체 뭘까?,11900,2025-01-09 15:00:00+00,true,false,clickableMenu,,연애,,,1,8250.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,S1
35009,속마음: 그 사람이 숨긴 4가지 진심은?,9500,2025-01-09 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,8250.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
36187,짝사랑: 내게 어떤 감정일까?,11900,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,속마음|썸짝사랑,,1,8250.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,S1
35117,[연락운] 그 사람 속마음과 연락 없는 이유,11000,2025-01-02 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,8250.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,S1
35265,그 사람의 솔직한 속마음은?,11900,2025-01-09 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,8250.0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,S5
26462,그 사람은 날 어떻게 생각하지?,18000,2023-03-28 15:00:00+00,true,false,clickableMenu,,연애,,,1,8250.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other
36506,재회 흐름과 그 사람 속마음,10500,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,재회|속마음,,1,8250.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,S1
35799,대체 내게 어떤 생각일까?,10800,2025-01-02 15:00:00+00,true,false,clickableMenu,,기타,,,1,8250.0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,S5
36389,그 사람 행동 의미와 속마음,10500,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,8250.0,1,8250.0,1,8250.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
35595,재회운 속마음: 아직 날 생각할까?,11900,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,재회|속마음,,1,8250.0,1,8250.0,1,8250.0,0,1,0,0,0,0,0,0,0,0,0,0,0,S1
26375,수호천사의 메시지,18000,2023-03-23 15:00:00+00,true,false,clickableMenu,,기타,,,1,8250.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,S2
36583,짝사랑 흐름과 미래는?,11900,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,썸짝사랑,,1,8250.0,1,8250.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
26296,"그 사람, 내 것으로 만드는 방법❤️‍🔥",16500,2023-03-20 08:00:00+00,true,false,clickableMenu,,연애,,,1,8250.0,1,8250.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other
36926,[재회] 그 사람 재회 원할까?,9500,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,재회,,1,8250.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
36026,그 사람 나랑 재회 마음 있을까?,8800,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,재회,,1,8250.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
36141,속마음과 곧 보일 행동은?,11900,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,8250.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
37375,친구와 연인: 우리 관계는?,11900,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,,,1,8250.0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,S5
36022,그 사람이 숨긴 진짜 감정은?,11900,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,,,1,8250.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
35858,날 좋아해서 곧 행동할 사람은?,11900,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,,,1,8250.0,1,8250.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
35704,속마음과 취향: 짝사랑 조언 풀이,10800,2025-01-02 15:00:00+00,true,false,clickableMenu,,연애,속마음|썸짝사랑,,1,8250.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
35362,속마음: 지금 관계 어떻게 생각할까,11900,2025-01-09 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,8250.0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,S5
35604,속마음 심층운: 내게 전하려는 말은?,10800,2025-01-02 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,8250.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,S1
37975,Tarot to Reunite: The Real Reason We Broke Up,16500,,true,false,clickableMenu,타로,일반운세,,,1,8250.0,1,8250.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other
35596,미래 흐름: 조만간 어떤 사이가 될까?,9500,2025-01-09 15:00:00+00,true,false,clickableMenu,,연애,,,1,8250.0,1,8250.0,1,8250.0,0,0,0,0,0,1,0,0,0,0,0,0,0,S5
35279,속마음: 행동과 다른 진짜 진심은?,10800,2025-01-02 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,8250.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
35230,궁합과 미래: 그 사람과 어떤 관계가 될까,8800,2025-01-09 15:00:00+00,true,false,clickableMenu,,연애,궁합,,1,8100.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
36586,결혼운: 어디서 어떻게 만날까,11000,2025-01-06 15:00:00+00,true,false,clickableMenu,,결혼,결혼시기,,1,8100.0,1,8100.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S4
36851,곧 그 사람이 밝힐 속마음은?,11000,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,8100.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,S1
35001,"관계운 풀이, 그 사람과 어떤 사이 될까?",10800,2025-01-02 15:00:00+00,true,false,clickableMenu,,연애,,,1,8100.0,1,8100.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
35437,"[재회운] 이별, 재회 어떻게 해야 할까?",8800,2025-01-09 15:00:00+00,true,false,clickableMenu,,연애,재회,,1,8100.0,1,8100.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
35431,내게 관심있는 사람의 특징은?,11000,2025-01-02 15:00:00+00,true,false,clickableMenu,,기타,,,1,8100.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
35211,그 사람과 결국 어떤 사이가 될까?,8800,2025-01-09 15:00:00+00,true,false,clickableMenu,,연애,,,1,8100.0,1,8100.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
34323,짝사랑 언제 끝날까?,8800,2025-01-09 15:00:00+00,true,false,clickableMenu,,연애,썸짝사랑,,2,8100.0,1,8100.0,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,S1
33458,연락 먼저 올까? 재회에 대한 속마음,10800,2025-01-02 15:00:00+00,true,false,clickableMenu,,연애,재회|속마음,,1,8100.0,1,8100.0,1,8100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
36585,재회운: 날 얼마나 생각할까?,9900,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,재회,,1,8100.0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,S3
36431,속마음: 미래 흐름과 관계 변화,9500,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,8100.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,S1
36025,그 사람 상황과 진짜 속마음,9500,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,속마음,,1,8100.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other
36929,날 좋아하는 게 맞을까? 운명 특징,10500,2025-01-06 15:00:00+00,true,false,clickableMenu,,연애,,,1,8100.0,1,8100.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,S3
